Flname,FnName,Art,Max,Unq,Len,OT,Class,ObfStat
info.prob3,sub_418E80,87.8607303908,3.61201022949,5,53,0,norm,norm
info.prob3,sub_418FA0,63.5648252163,4.89610406538,7,21,0,norm,norm
info.prob3,sub_418FF0,39.9527862692,5.15118081918,6,12,0,norm,norm
info.prob3,sub_419030,39.9527862692,5.15118081918,6,12,0,norm,norm
info.prob3,_NONAME36,80.3152924015,5.70211890066,6,24,0,norm,norm
info.prob3,sub_4190F0,39.9527862692,5.15118081918,6,12,0,norm,norm
info.prob3,sub_419130,39.9527862692,5.15118081918,6,12,0,norm,norm
info.prob3,sub_419170,253.105144799,40.0,12,50,3,norm,norm
info.prob3,sub_419240,23.2891921893,4.48155042995,5,7,0,norm,norm
info.prob3,sub_419260,324.977837063,40.0,11,78,3,norm,norm
info.prob3,sub_4193D0,227.916141127,6.42542615174,12,76,0,norm,norm
info.prob3,sub_419530,593.063347176,6.14276127384,18,266,0,norm,norm
info.prob3,_NONAME37,25.7691017144,6.47609314119,5,6,0,norm,norm
info.prob3,sub_419B40,59.8382884446,5.22644948063,9,21,0,norm,norm
info.prob3,sub_419BA0,125.645491477,7.84799135157,13,36,1,norm,norm
info.prob3,sub_419C20,125.645491477,7.84799135157,13,36,1,norm,norm
info.prob3,sub_419CA0,130.442424681,5.77714092668,11,49,0,norm,norm
info.prob3,_NONAME38,48.2159511922,5.1649724905,8,12,0,norm,norm
info.prob3,sub_419DA0,30.1225554137,4.45088411045,5,10,0,norm,norm
info.prob3,sub_419DD0,564.342658844,40.0,17,166,3,norm,norm
info.prob3,_NONAME39,607.71092224,6.80942709644,19,193,0,norm,norm
info.prob3,sub_41A360,199.696342041,5.65144868778,14,64,0,norm,norm
info.prob3,sub_41A440,161.008213422,6.17024945109,14,43,0,norm,norm
info.prob3,sub_41A500,214.307839272,5.5926783569,16,69,0,norm,norm
info.prob3,_NONAME40,498.505337167,5.97525928457,18,186,0,norm,norm
info.prob3,sub_41A900,184.160179189,4.68634754355,14,72,0,norm,norm
info.prob3,sub_41AA20,30.6065969317,8.67148388691,6,6,1,norm,norm
info.prob3,_NONAME41,126.796689229,10.0461960677,14,27,2,norm,norm
info.prob3,sub_41AAA0,339.378934523,8.72243334603,19,81,1,norm,norm
info.prob3,sub_41ABA0,257.221064871,7.84799157785,20,70,1,norm,norm
info.prob3,sub_41AC80,620.530761807,6.86606860494,20,163,0,norm,norm
info.prob3,sub_41AED0,176.867042115,8.97356689538,14,44,1,norm,norm
info.prob3,sub_41AF70,14.8048599961,3.95931895165,2,7,0,norm,norm
info.prob3,sub_41AF90,7.68412192033,4.08150276006,2,2,0,norm,norm
info.prob3,sub_404EE0,7.68412192033,4.08150276006,2,2,0,norm,norm
info.prob3,_NONAME42,268.16293252,6.04626001188,19,87,0,norm,norm
info.prob3,sub_41B100,166.080519803,5.70211803171,13,49,0,norm,norm
info.prob3,sub_41B2C0,339.103329037,5.9944992231,18,84,0,norm,norm
info.prob3,sub_41B310,128.572202055,6.08021835334,16,37,0,norm,norm
info.prob3,sub_41B3A0,259.641419596,6.28110762118,15,81,0,norm,norm
info.prob3,sub_41B500,237.311996292,5.6562826687,16,86,0,norm,norm
info.prob3,sub_41B680,243.529547053,6.40196575919,15,76,0,norm,norm
info.prob3,sub_41B7F0,152.069901085,6.02488432731,14,38,0,norm,norm
info.prob3,sub_41B860,53.4446575991,3.73440336293,6,28,0,norm,norm
info.prob3,sub_41B8F0,1164.80372856,40.0,28,253,9,norm,norm
info.prob3,sub_41BD00,4.42242936099,4.42242936099,1,1,0,norm,norm
info.prob3,sub_41BD10,22.8936474437,4.66858177999,6,6,0,norm,norm
info.prob3,sub_41BD30,966.967433677,40.0,27,257,8,norm,norm
info.prob3,_NONAME43,120.802967757,7.84798992095,15,23,1,norm,norm
info.prob3,sub_41C200,558.301107373,8.17994833013,23,200,1,norm,norm
